Inspection_ID,Timestamp,Date,Hour,Assembly_Line,Product_Category,Shift,Operator,Inspection_Result,Defect_Type,Severity,Confidence,Inference_Latency_ms,Scrap_Cost_USD
INSP-10706,2026-09-07 16:45:20,2026-09-07,16,Line-02 (Metal Stamping),Chassis_Panel,Shift-A (06:00-14:00),OP-305 (Priya S.),PASS,None,None,0.968,33.34,0.0
INSP-10707,2026-09-07 16:59:20,2026-09-07,16,Line-04 (Welding & Joinery),Pipe_Weld,Shift-C (22:00-06:00),OP-212 (Devin K.),PASS,None,None,0.978,34.38,0.0
INSP-10708,2026-09-07 17:29:20,2026-09-07,17,Line-04 (Welding & Joinery),Pipe_Weld,Shift-B (14:00-22:00),OP-104 (Elena R.),REJECT,Void,Critical,0.972,23.22,234.14
INSP-10709,2026-09-07 17:46:20,2026-09-07,17,Line-04 (Welding & Joinery),Pipe_Weld,Shift-C (22:00-06:00),OP-104 (Elena R.),PASS,None,None,0.975,26.98,0.0
INSP-10710,2026-09-07 18:16:20,2026-09-07,18,Line-02 (Metal Stamping),Chassis_Panel,Shift-A (06:00-14:00),OP-109 (Marcus V.),PASS,None,None,0.977,29.16,0.0
INSP-10711,2026-09-07 18:40:20,2026-09-07,18,Line-02 (Metal Stamping),Chassis_Panel,Shift-B (14:00-22:00),OP-305 (Priya S.),PASS,None,None,0.976,32.33,0.0
INSP-10712,2026-09-07 18:55:20,2026-09-07,18,Line-04 (Welding & Joinery),Pipe_Weld,Shift-A (06:00-14:00),OP-109 (Marcus V.),PASS,None,None,0.984,26.75,0.0
INSP-10713,2026-09-07 19:28:20,2026-09-07,19,Line-04 (Welding & Joinery),Pipe_Weld,Shift-A (06:00-14:00),OP-104 (Elena R.),PASS,None,None,0.979,24.68,0.0
INSP-10714,2026-09-07 19:55:20,2026-09-07,19,Line-03 (Precision Machining),Machined_Gear,Shift-B (14:00-22:00),OP-104 (Elena R.),PASS,None,None,0.979,26.22,0.0
INSP-10715,2026-09-07 20:09:20,2026-09-07,20,Line-03 (Precision Machining),Machined_Gear,Shift-A (06:00-14:00),OP-305 (Priya S.),PASS,None,None,0.967,27.02,0.0
INSP-10716,2026-09-07 20:44:20,2026-09-07,20,Line-02 (Metal Stamping),Chassis_Panel,Shift-A (06:00-14:00),OP-212 (Devin K.),PASS,None,None,0.969,33.12,0.0
INSP-10717,2026-09-07 20:59:20,2026-09-07,20,Line-02 (Metal Stamping),Chassis_Panel,Shift-B (14:00-22:00),OP-109 (Marcus V.),PASS,None,None,0.984,22.19,0.0
INSP-10718,2026-09-07 21:32:20,2026-09-07,21,Line-04 (Welding & Joinery),Pipe_Weld,Shift-C (22:00-06:00),OP-109 (Marcus V.),REJECT,Surface_Stain,Minor,0.893,20.53,24.16
INSP-10719,2026-09-07 21:55:20,2026-09-07,21,Line-02 (Metal Stamping),Chassis_Panel,Shift-A (06:00-14:00),OP-212 (Devin K.),PASS,None,None,0.972,28.1,0.0
INSP-10720,2026-09-07 22:07:20,2026-09-07,22,Line-03 (Precision Machining),Machined_Gear,Shift-A (06:00-14:00),OP-104 (Elena R.),PASS,None,None,0.983,23.43,0.0
INSP-10721,2026-09-07 22:32:20,2026-09-07,22,Line-04 (Welding & Joinery),Pipe_Weld,Shift-B (14:00-22:00),OP-305 (Priya S.),PASS,None,None,0.992,18.52,0.0
INSP-10722,2026-09-07 23:02:20,2026-09-07,23,Line-02 (Metal Stamping),Chassis_Panel,Shift-C (22:00-06:00),OP-305 (Priya S.),PASS,None,None,0.972,27.11,0.0
INSP-10723,2026-09-07 23:26:20,2026-09-07,23,Line-01 (PCB SMT),Circuit_Board,Shift-C (22:00-06:00),OP-104 (Elena R.),PASS,None,None,0.976,22.93,0.0
INSP-10724,2026-09-07 23:56:20,2026-09-07,23,Line-03 (Precision Machining),Machined_Gear,Shift-B (14:00-22:00),OP-104 (Elena R.),PASS,None,None,0.992,28.57,0.0
INSP-10725,2026-09-08 00:08:20,2026-09-08,0,Line-02 (Metal Stamping),Chassis_Panel,Shift-A (06:00-14:00),OP-418 (Chen W.),PASS,None,None,0.964,33.57,0.0
INSP-10726,2026-09-08 00:41:20,2026-09-08,0,Line-01 (PCB SMT),Circuit_Board,Shift-C (22:00-06:00),OP-104 (Elena R.),PASS,None,None,0.977,21.39,0.0
INSP-10727,2026-09-08 01:05:20,2026-09-08,1,Line-04 (Welding & Joinery),Pipe_Weld,Shift-C (22:00-06:00),OP-418 (Chen W.),PASS,None,None,0.994,25.5,0.0
INSP-10728,2026-09-08 01:30:20,2026-09-08,1,Line-01 (PCB SMT),Circuit_Board,Shift-C (22:00-06:00),OP-418 (Chen W.),PASS,None,None,0.982,22.07,0.0
INSP-10729,2026-09-08 01:51:20,2026-09-08,1,Line-01 (PCB SMT),Circuit_Board,Shift-A (06:00-14:00),OP-109 (Marcus V.),PASS,None,None,0.975,20.3,0.0
INSP-10730,2026-09-08 02:16:20,2026-09-08,2,Line-02 (Metal Stamping),Chassis_Panel,Shift-C (22:00-06:00),OP-418 (Chen W.),PASS,None,None,0.982,27.26,0.0
INSP-10731,2026-09-08 02:45:20,2026-09-08,2,Line-04 (Welding & Joinery),Pipe_Weld,Shift-A (06:00-14:00),OP-305 (Priya S.),PASS,None,None,0.961,24.04,0.0
INSP-10732,2026-09-08 03:04:20,2026-09-08,3,Line-02 (Metal Stamping),Chassis_Panel,Shift-B (14:00-22:00),OP-109 (Marcus V.),PASS,None,None,0.995,24.12,0.0
INSP-10733,2026-09-08 03:31:20,2026-09-08,3,Line-04 (Welding & Joinery),Pipe_Weld,Shift-A (06:00-14:00),OP-212 (Devin K.),REJECT,Crack,Critical,0.965,19.05,215.45
INSP-10734,2026-09-08 03:44:20,2026-09-08,3,Line-02 (Metal Stamping),Chassis_Panel,Shift-C (22:00-06:00),OP-212 (Devin K.),PASS,None,None,0.989,27.79,0.0
INSP-10735,2026-09-08 04:17:20,2026-09-08,4,Line-04 (Welding & Joinery),Pipe_Weld,Shift-C (22:00-06:00),OP-104 (Elena R.),PASS,None,None,0.98,21.9,0.0
INSP-10736,2026-09-08 04:40:20,2026-09-08,4,Line-03 (Precision Machining),Machined_Gear,Shift-A (06:00-14:00),OP-305 (Priya S.),PASS,None,None,0.965,27.56,0.0
INSP-10737,2026-09-08 04:56:20,2026-09-08,4,Line-04 (Welding & Joinery),Pipe_Weld,Shift-C (22:00-06:00),OP-305 (Priya S.),PASS,None,None,0.987,18.47,0.0
INSP-10738,2026-09-08 05:21:20,2026-09-08,5,Line-02 (Metal Stamping),Chassis_Panel,Shift-B (14:00-22:00),OP-104 (Elena R.),PASS,None,None,0.968,34.08,0.0
INSP-10739,2026-09-08 05:52:20,2026-09-08,5,Line-02 (Metal Stamping),Chassis_Panel,Shift-C (22:00-06:00),OP-104 (Elena R.),PASS,None,None,0.982,25.45,0.0
INSP-10740,2026-09-08 06:14:20,2026-09-08,6,Line-01 (PCB SMT),Circuit_Board,Shift-A (06:00-14:00),OP-418 (Chen W.),PASS,None,None,0.992,30.99,0.0
INSP-10741,2026-09-08 06:43:20,2026-09-08,6,Line-01 (PCB SMT),Circuit_Board,Shift-A (06:00-14:00),OP-109 (Marcus V.),PASS,None,None,0.992,18.39,0.0
INSP-10742,2026-09-08 07:05:20,2026-09-08,7,Line-01 (PCB SMT),Circuit_Board,Shift-C (22:00-06:00),OP-109 (Marcus V.),PASS,None,None,0.985,33.43,0.0
INSP-10743,2026-09-08 07:31:20,2026-09-08,7,Line-02 (Metal Stamping),Chassis_Panel,Shift-C (22:00-06:00),OP-418 (Chen W.),PASS,None,None,0.965,30.22,0.0
INSP-10744,2026-09-08 07:47:20,2026-09-08,7,Line-04 (Welding & Joinery),Pipe_Weld,Shift-B (14:00-22:00),OP-212 (Devin K.),PASS,None,None,0.972,27.32,0.0
INSP-10745,2026-09-08 08:16:20,2026-09-08,8,Line-04 (Welding & Joinery),Pipe_Weld,Shift-C (22:00-06:00),OP-109 (Marcus V.),PASS,None,None,0.966,18.69,0.0
INSP-10746,2026-09-08 08:38:20,2026-09-08,8,Line-01 (PCB SMT),Circuit_Board,Shift-B (14:00-22:00),OP-104 (Elena R.),PASS,None,None,0.998,32.02,0.0
INSP-10747,2026-09-08 09:09:20,2026-09-08,9,Line-02 (Metal Stamping),Chassis_Panel,Shift-A (06:00-14:00),OP-104 (Elena R.),PASS,None,None,0.965,22.9,0.0
INSP-10748,2026-09-08 09:32:20,2026-09-08,9,Line-03 (Precision Machining),Machined_Gear,Shift-B (14:00-22:00),OP-104 (Elena R.),PASS,None,None,0.968,29.35,0.0
INSP-10749,2026-09-08 09:50:20,2026-09-08,9,Line-02 (Metal Stamping),Chassis_Panel,Shift-A (06:00-14:00),OP-109 (Marcus V.),PASS,None,None,0.976,31.91,0.0
INSP-10750,2026-09-08 10:09:20,2026-09-08,10,Line-03 (Precision Machining),Machined_Gear,Shift-B (14:00-22:00),OP-109 (Marcus V.),REJECT,Crack,Critical,0.888,25.9,116.62
INSP-10751,2026-09-08 10:33:20,2026-09-08,10,Line-02 (Metal Stamping),Chassis_Panel,Shift-B (14:00-22:00),OP-104 (Elena R.),PASS,None,None,0.971,29.37,0.0
INSP-10752,2026-09-08 11:03:20,2026-09-08,11,Line-04 (Welding & Joinery),Pipe_Weld,Shift-B (14:00-22:00),OP-104 (Elena R.),PASS,None,None,0.969,18.34,0.0
INSP-10753,2026-09-08 11:31:20,2026-09-08,11,Line-01 (PCB SMT),Circuit_Board,Shift-A (06:00-14:00),OP-104 (Elena R.),PASS,None,None,0.981,27.87,0.0
INSP-10754,2026-09-08 11:52:20,2026-09-08,11,Line-04 (Welding & Joinery),Pipe_Weld,Shift-A (06:00-14:00),OP-104 (Elena R.),PASS,None,None,0.998,29.64,0.0
INSP-10755,2026-09-08 12:13:20,2026-09-08,12,Line-02 (Metal Stamping),Chassis_Panel,Shift-A (06:00-14:00),OP-305 (Priya S.),PASS,None,None,0.989,19.32,0.0
INSP-10756,2026-09-08 12:35:20,2026-09-08,12,Line-01 (PCB SMT),Circuit_Board,Shift-B (14:00-22:00),OP-104 (Elena R.),PASS,None,None,0.969,24.67,0.0
INSP-10757,2026-09-08 12:59:20,2026-09-08,12,Line-03 (Precision Machining),Machined_Gear,Shift-B (14:00-22:00),OP-212 (Devin K.),PASS,None,None,0.991,29.5,0.0
INSP-10758,2026-09-08 13:22:20,2026-09-08,13,Line-02 (Metal Stamping),Chassis_Panel,Shift-B (14:00-22:00),OP-104 (Elena R.),PASS,None,None,0.99,23.39,0.0
INSP-10759,2026-09-08 13:47:20,2026-09-08,13,Line-03 (Precision Machining),Machined_Gear,Shift-A (06:00-14:00),OP-418 (Chen W.),PASS,None,None,0.975,24.35,0.0
INSP-10760,2026-09-08 14:14:20,2026-09-08,14,Line-03 (Precision Machining),Machined_Gear,Shift-B (14:00-22:00),OP-109 (Marcus V.),PASS,None,None,0.964,30.37,0.0
INSP-10761,2026-09-08 14:37:20,2026-09-08,14,Line-02 (Metal Stamping),Chassis_Panel,Shift-C (22:00-06:00),OP-109 (Marcus V.),PASS,None,None,0.974,22.5,0.0
INSP-10762,2026-09-08 15:09:20,2026-09-08,15,Line-04 (Welding & Joinery),Pipe_Weld,Shift-B (14:00-22:00),OP-305 (Priya S.),PASS,None,None,0.997,28.79,0.0
INSP-10763,2026-09-08 15:25:20,2026-09-08,15,Line-01 (PCB SMT),Circuit_Board,Shift-B (14:00-22:00),OP-109 (Marcus V.),PASS,None,None,0.99,27.84,0.0
INSP-10764,2026-09-08 15:54:20,2026-09-08,15,Line-01 (PCB SMT),Circuit_Board,Shift-A (06:00-14:00),OP-104 (Elena R.),PASS,None,None,0.995,30.72,0.0
INSP-10765,2026-09-08 16:12:20,2026-09-08,16,Line-02 (Metal Stamping),Chassis_Panel,Shift-B (14:00-22:00),OP-109 (Marcus V.),PASS,None,None,0.995,33.89,0.0
INSP-10766,2026-09-08 16:36:20,2026-09-08,16,Line-01 (PCB SMT),Circuit_Board,Shift-C (22:00-06:00),OP-418 (Chen W.),PASS,None,None,0.962,31.95,0.0
INSP-10767,2026-09-08 16:58:20,2026-09-08,16,Line-01 (PCB SMT),Circuit_Board,Shift-C (22:00-06:00),OP-305 (Priya S.),PASS,None,None,0.964,22.64,0.0
INSP-10768,2026-09-08 17:30:20,2026-09-08,17,Line-03 (Precision Machining),Machined_Gear,Shift-A (06:00-14:00),OP-305 (Priya S.),PASS,None,None,0.974,23.86,0.0
INSP-10769,2026-09-08 17:44:20,2026-09-08,17,Line-01 (PCB SMT),Circuit_Board,Shift-A (06:00-14:00),OP-109 (Marcus V.),PASS,None,None,0.992,29.62,0.0
INSP-10770,2026-09-08 18:12:20,2026-09-08,18,Line-02 (Metal Stamping),Chassis_Panel,Shift-B (14:00-22:00),OP-305 (Priya S.),PASS,None,None,0.967,26.54,0.0
INSP-10771,2026-09-08 18:45:20,2026-09-08,18,Line-01 (PCB SMT),Circuit_Board,Shift-C (22:00-06:00),OP-104 (Elena R.),PASS,None,None,0.997,27.54,0.0
INSP-10772,2026-09-08 19:08:20,2026-09-08,19,Line-04 (Welding & Joinery),Pipe_Weld,Shift-C (22:00-06:00),OP-104 (Elena R.),PASS,None,None,0.981,23.89,0.0
INSP-10773,2026-09-08 19:32:20,2026-09-08,19,Line-02 (Metal Stamping),Chassis_Panel,Shift-C (22:00-06:00),OP-418 (Chen W.),PASS,None,None,0.978,26.22,0.0
INSP-10774,2026-09-08 19:45:20,2026-09-08,19,Line-02 (Metal Stamping),Chassis_Panel,Shift-C (22:00-06:00),OP-305 (Priya S.),PASS,None,None,0.962,29.74,0.0
INSP-10775,2026-09-08 20:17:20,2026-09-08,20,Line-03 (Precision Machining),Machined_Gear,Shift-A (06:00-14:00),OP-109 (Marcus V.),PASS,None,None,0.971,32.88,0.0
INSP-10776,2026-09-08 20:42:20,2026-09-08,20,Line-02 (Metal Stamping),Chassis_Panel,Shift-C (22:00-06:00),OP-418 (Chen W.),PASS,None,None,0.994,33.42,0.0
INSP-10777,2026-09-08 21:05:20,2026-09-08,21,Line-02 (Metal Stamping),Chassis_Panel,Shift-A (06:00-14:00),OP-212 (Devin K.),PASS,None,None,0.979,33.85,0.0
INSP-10778,2026-09-08 21:29:20,2026-09-08,21,Line-03 (Precision Machining),Machined_Gear,Shift-A (06:00-14:00),OP-109 (Marcus V.),PASS,None,None,0.962,28.7,0.0
INSP-10779,2026-09-08 21:51:20,2026-09-08,21,Line-02 (Metal Stamping),Chassis_Panel,Shift-A (06:00-14:00),OP-418 (Chen W.),PASS,None,None,0.965,34.23,0.0
INSP-10780,2026-09-08 22:07:20,2026-09-08,22,Line-02 (Metal Stamping),Chassis_Panel,Shift-C (22:00-06:00),OP-212 (Devin K.),REJECT,Dent,Moderate,0.956,21.2,49.23
INSP-10781,2026-09-08 22:40:20,2026-09-08,22,Line-02 (Metal Stamping),Chassis_Panel,Shift-C (22:00-06:00),OP-212 (Devin K.),PASS,None,None,0.992,21.48,0.0
INSP-10782,2026-09-08 23:08:20,2026-09-08,23,Line-01 (PCB SMT),Circuit_Board,Shift-A (06:00-14:00),OP-212 (Devin K.),PASS,None,None,0.978,33.37,0.0
INSP-10783,2026-09-08 23:28:20,2026-09-08,23,Line-02 (Metal Stamping),Chassis_Panel,Shift-A (06:00-14:00),OP-305 (Priya S.),PASS,None,None,0.971,33.38,0.0
INSP-10784,2026-09-08 23:53:20,2026-09-08,23,Line-01 (PCB SMT),Circuit_Board,Shift-A (06:00-14:00),OP-104 (Elena R.),PASS,None,None,0.964,31.48,0.0
INSP-10785,2026-09-09 00:10:20,2026-09-09,0,Line-02 (Metal Stamping),Chassis_Panel,Shift-B (14:00-22:00),OP-109 (Marcus V.),PASS,None,None,0.998,33.78,0.0
INSP-10786,2026-09-09 00:41:20,2026-09-09,0,Line-04 (Welding & Joinery),Pipe_Weld,Shift-C (22:00-06:00),OP-212 (Devin K.),PASS,None,None,0.971,19.95,0.0
INSP-10787,2026-09-09 01:01:20,2026-09-09,1,Line-04 (Welding & Joinery),Pipe_Weld,Shift-C (22:00-06:00),OP-418 (Chen W.),PASS,None,None,0.996,30.8,0.0
INSP-10788,2026-09-09 01:25:20,2026-09-09,1,Line-04 (Welding & Joinery),Pipe_Weld,Shift-A (06:00-14:00),OP-104 (Elena R.),PASS,None,None,0.968,27.98,0.0
INSP-10789,2026-09-09 01:46:20,2026-09-09,1,Line-04 (Welding & Joinery),Pipe_Weld,Shift-A (06:00-14:00),OP-305 (Priya S.),PASS,None,None,0.984,31.9,0.0
INSP-10790,2026-09-09 02:09:20,2026-09-09,2,Line-02 (Metal Stamping),Chassis_Panel,Shift-A (06:00-14:00),OP-109 (Marcus V.),PASS,None,None,0.973,20.72,0.0
INSP-10791,2026-09-09 02:42:20,2026-09-09,2,Line-02 (Metal Stamping),Chassis_Panel,Shift-C (22:00-06:00),OP-104 (Elena R.),REJECT,Scratch,Moderate,0.948,22.24,46.93
INSP-10792,2026-09-09 03:07:20,2026-09-09,3,Line-04 (Welding & Joinery),Pipe_Weld,Shift-C (22:00-06:00),OP-418 (Chen W.),PASS,None,None,0.988,25.67,0.0
INSP-10793,2026-09-09 03:22:20,2026-09-09,3,Line-04 (Welding & Joinery),Pipe_Weld,Shift-A (06:00-14:00),OP-305 (Priya S.),PASS,None,None,0.992,32.27,0.0
INSP-10794,2026-09-09 03:48:20,2026-09-09,3,Line-04 (Welding & Joinery),Pipe_Weld,Shift-A (06:00-14:00),OP-418 (Chen W.),PASS,None,None,0.969,33.38,0.0
INSP-10795,2026-09-09 04:20:20,2026-09-09,4,Line-04 (Welding & Joinery),Pipe_Weld,Shift-A (06:00-14:00),OP-104 (Elena R.),PASS,None,None,0.975,24.86,0.0
INSP-10796,2026-09-09 04:44:20,2026-09-09,4,Line-01 (PCB SMT),Circuit_Board,Shift-B (14:00-22:00),OP-109 (Marcus V.),PASS,None,None,0.974,29.1,0.0
INSP-10797,2026-09-09 05:02:20,2026-09-09,5,Line-04 (Welding & Joinery),Pipe_Weld,Shift-C (22:00-06:00),OP-305 (Priya S.),PASS,None,None,0.973,31.77,0.0
INSP-10798,2026-09-09 05:32:20,2026-09-09,5,Line-04 (Welding & Joinery),Pipe_Weld,Shift-B (14:00-22:00),OP-109 (Marcus V.),PASS,None,None,0.967,20.3,0.0
INSP-10799,2026-09-09 05:54:20,2026-09-09,5,Line-01 (PCB SMT),Circuit_Board,Shift-A (06:00-14:00),OP-305 (Priya S.),PASS,None,None,0.988,25.39,0.0
